59056,1
58719,1
58987,1
59069,1
58146,1
59060,1
58945,1
58141,1
59093,1
58788,1
59033,1
59201,1
58115,1
58112,1
59206,1
59034,1
58124,1
58772,1
59002,1
58920,1
58578,1
58781,1
58775,1
58123,1
58140,1
59092,1
59066,1
58988,1
58943,1
59059,1
58147,1
59095,1
59057,1
58986,1
58972,1
59050,1
58149,1
58981,1
58921,1
59209,1
58774,1
58122,1
59004,1
58926,1
58787,1
59003,1
58919,1
58125,1
58773,1
58910,1
59207,1
58577,1
58113,1
58917,1
58789,1
58928,1
58114,1
58570,1
59200,1
58092,1
59140,1
58066,1
58891,1
58059,1
58061,1
58095,1
59147,1
58862,1
59178,1
58896,1
58057,1
59176,1
58898,1
59182,1
58050,1
59149,1
58853,1
58807,1
59122,1
58838,1
59125,1
58836,1
59113,1
58831,1
59114,1
59183,1
58051,1
58899,1
58852,1
59148,1
59170,1
59184,1
58069,1
58094,1
59146,1
58060,1
58897,1
59179,1
58863,1
58067,1
59141,1
58864,1
58058,1
58890,1
58830,1
59115,1
59112,1
58808,1
58801,1
59124,1
58839,1
59123,1
59101,1
58824,1
59106,1
58823,1
58815,1
59137,1
58812,1
59108,1
58846,1
59197,1
58045,1
59163,1
58089,1
59164,1
58883,1
59199,1
59152,1
58848,1
58074,1
58870,1
58073,1
59155,1
59136,1
58813,1
59131,1
58814,1
59107,1
58822,1
59138,1
59100,1
58885,1
59154,1
58072,1
58876,1
58882,1
58075,1
58849,1
58081,1
59153,1
58840,1
59165,1
59162,1
59196,1
58878,1
58760,1
59010,1
59222,1
58109,1
58793,1
59017,1
58131,1
58767,1
59028,1
58758,1
58932,1
59021,1
58107,1
58904,1
58138,1
58100,1
59026,1
59214,1
59019,1
58957,1
59086,1
58968,1
59240,1
59072,1
59075,1
58153,1
59088,1
58966,1
59043,1
58961,1
59044,1
59215,1
59027,1
58101,1
59018,1
58768,1
58902,1
58106,1
59020,1
59212,1
58139,1
58905,1
58130,1
58766,1
58792,1
59224,1
58759,1
59029,1
59223,1
58761,1
58137,1
58108,1
58934,1
58994,1
58960,1
59045,1
58967,1
58993,1
58958,1
58951,1
58152,1
59074,1
58956,1
59073,1
58969,1
58155,1
59087,1
58778,1
59008,1
58111,1
59037,1
59205,1
58915,1
59202,1
59030,1
58116,1
59039,1
58923,1
58782,1
58776,1
58118,1
58924,1
58127,1
58771,1
58785,1
59001,1
59233,1
59055,1
58970,1
58984,1
58983,1
59099,1
59064,1
58142,1
58941,1
59097,1
58145,1
59063,1
58946,1
58925,1
58784,1
59232,1
59000,1
58126,1
58922,1
59038,1
58121,1
59007,1
59235,1
58914,1
58128,1
58117,1
59031,1
59203,1
59009,1
58913,1
58779,1
59204,1
59036,1
58110,1
59062,1
59096,1
58144,1
58947,1
59091,1
58143,1
59065,1
58940,1
59098,1
58976,1
58982,1
59266,1
58985,1
58971,1
58803,1
59119,1
59126,1
58804,1
59121,1
59128,1
58832,1
58835,1
59144,1
58096,1
58861,1
59143,1
58091,1
58065,1
59188,1
59181,1
58098,1
58850,1
59186,1
58868,1
59172,1
58857,1
58834,1
59111,1
58833,1
59129,1
59116,1
58805,1
59120,1
59118,1
59127,1
58869,1
59187,1
59180,1
58851,1
58099,1
58858,1
59142,1
58090,1
59189,1
59145,1
58097,1
58894,1
58860,1
59158,1
58842,1
58889,1
59167,1
59160,1
58873,1
58887,1
59169,1
58070,1
58084,1
58880,1
58874,1
58083,1
59105,1
58820,1
58818,1
59102,1
58827,1
58811,1
59133,1
58829,1
58816,1
58875,1
58881,1
58076,1
58082,1
59168,1
58872,1
59157,1
58085,1
58078,1
58844,1
59161,1
58843,1
59159,1
58888,1
58828,1
58817,1
59135,1
58810,1
58819,1
58826,1
59104,1
58821,1
59049,1
58953,1
59076,1
58998,1
59082,1
58150,1
59085,1
59071,1
58962,1
59078,1
59047,1
58965,1
59040,1
59014,1
59226,1
58764,1
59219,1
58569,1
58931,1
58763,1
58909,1
58135,1
59221,1
59013,1
58103,1
59217,1
59025,1
58900,1
59228,1
59210,1
58104,1
58799,1
58907,1
58964,1
57110,1
58990,1
58997,1
59079,1
58963,1
59046,1
58955,1
58952,1
59048,1
59083,1
58151,1
59077,1
58105,1
58939,1
59211,1
59023,1
58906,1
58798,1
59024,1
59216,1
58901,1
59012,1
59220,1
58796,1
58762,1
58134,1
58908,1
58937,1
58765,1
58791,1
59227,1
59015,1
58568,1
59218,1
